review_id,booking_id,customer_id,hotel_id,room_id,overall_rating,cleanliness_rating,staff_service_rating,comfort_rating,location_rating,value_rating,review_text,review_date,review_timestamp,platform,booking_status_at_review,helpfulness_score,helpful_votes,unhelpful_votes,total_votes,helpfulness_level,has_response,response_date,response_text,response_by,sentiment,review_length,verification_status,trip_type,created_at,updated_at
218a3d6c-1a3f-4cfc-aeeb-545a375b4313,5d2d99fe-0271-4d38-8466-158b6c991a20,C0001000271,1ef1ff2b-5d99-4f4f-b516-95556b570964,f7388794-6684-4571-8189-554582c9d653,1.5,1,2,1,2,1,"Area was fine, not particularly exciting. Terrible service experience from start to finish.",2024-06-03,2024-06-03 00:00:00,Hotel Website,CHECKED_OUT,0.9,23,3,26,very_helpful,False,,,,negative,91,Verified,Family,2024-06-03 00:00:00,2024-06-03 00:02:00
532387f5-19a5-4f99-9e7f-7d6f9712f9b0,2311364c-d681-429a-a665-be423d63068a,C0001000825,15169fca-5f59-4bd3-8909-6ae505821ea0,014730e8-0bd6-4a8d-8923-b28f798d6b60,5.0,5,5,5,5,5,Great neighborhood with plenty of dining options nearby. The cleanliness was outstanding throughout our stay. Already planning our next visit. Would recommend to friends and family.,2024-08-19,2024-08-19 00:00:00,Hotel Website,CHECKED_OUT,0.9099999999999999,2,1,3,helpful,False,,,,positive,181,Verified,Business,2024-08-19 00:00:00,2024-08-19 00:01:00
c427f09f-2d22-426a-99b7-9347dcb2287e,63d7c02f-7fde-449e-aa17-6040e002670e,C0001000007,558507fd-547a-4b3d-a9a7-d15f573034fe,6602e921-48ff-4e90-8bca-3dc0218bb1b3,4.0,4,4,4,4,4,Acceptable cleanliness for a short stay. The bed was incredibly comfortable and we slept great. Would recommend to friends and family.,2024-04-17,2024-04-17 00:00:00,Agoda,CANCELLED,0.1,0,4,4,not_helpful,False,,,,positive,134,Unverified,Family,2024-04-17 00:00:00,2024-04-17 00:21:00
f0f51805-3fe9-4c9b-aa77-9d423c76625d,83d0f0fe-78e0-4276-b05c-3c27b7d6eabd,C0001000300,940ab2e0-4917-43dc-88de-5c1e52f01349,249d92d0-58c1-4598-8e24-bd23d3a0451c,5.0,5,5,5,5,5,One of the cleanest hotels I've ever stayed at. Perfect base for exploring the city. Exceeded all our expectations. Would recommend to friends and family.,2024-11-26,2024-11-26 00:00:00,Booking.com,CHECKED_OUT,0.52,17,17,34,somewhat_helpful,False,,,,positive,154,Verified,Business,2024-11-26 00:00:00,2024-11-26 00:09:00
2c948959-7a4d-462d-ba56-638bb767bfce,605ecece-aa90-4e81-8dee-c2de9f25c375,C0001002244,2698433a-0c7a-410f-a90f-f5d2f51f7243,223927d5-625c-473c-8e2c-1c2d35ad8a7d,4.5,5,5,5,5,4,Worth every penny for the experience we had. Outstanding service from check-in to check-out. One of our best hotel experiences ever. Would recommend to friends and family.,2024-04-19,2024-04-19 00:00:00,Google Reviews,CHECKED_OUT,0.7,7,3,10,helpful,False,,,,positive,171,Verified,Business,2024-04-19 00:00:00,2024-04-19 00:18:00
058a124a-058f-43e4-9eb2-946e105f4656,f2537529-62ce-4121-82fd-7c74ef17de1e,C0001002052,1ef1ff2b-5d99-4f4f-b516-95556b570964,38e4b7b4-7cb4-4ae8-b1de-90f29c982d76,1.5,1,1,2,1,1,"Comfort was reasonable for what we needed. Bathroom cleanliness was below standards. Too far from everything we wanted to do. Unfortunately, we experienced rude staff during our stay.",2024-12-27,2024-12-27 00:00:00,Hotel Website,CANCELLED,0.7,5,3,8,helpful,False,,,,negative,183,Verified,Business,2024-12-27 00:00:00,2024-12-27 00:31:00
c88ea46c-99c3-4ee2-9336-aac20d2317d9,1a399709-e8b6-445c-8c5e-32b0113fbe55,C0001001172,940ab2e0-4917-43dc-88de-5c1e52f01349,344f9e71-8a9b-4360-801f-7d5f2cf8cd4b,5.0,5,5,5,5,5,Loved the comfortable bedding and peaceful atmosphere. Outstanding service from check-in to check-out. Excellent value for the quality provided. Already planning our next visit. Would recommend to friends and family.,2025-01-05,2025-01-05 00:00:00,Hotel Website,CHECKED_OUT,0.624,9,6,15,somewhat_helpful,False,,,,positive,216,Verified,Couple,2025-01-05 00:00:00,2025-01-05 00:43:00
30dca138-333c-46d4-a859-4ee90c694d0c,f18bdd45-e560-4581-800c-a0d2ac53c44c,C0001001952,8ec63e15-9beb-4b53-bef8-eabde12f3b69,a5c4b577-1cb5-4801-acde-eeaaa48c7bb0,5.0,5,5,5,5,5,The room was cozy and had everything we needed. Great neighborhood with plenty of dining options nearby. We will definitely be returning!,2024-06-17,2024-06-17 00:00:00,Booking.com,CANCELLED,0.9099999999999999,8,1,9,helpful,False,,,,positive,137,Verified,Business,2024-06-17 00:00:00,2024-06-17 00:18:00
edcec730-4684-44b2-91a3-67c0f6d7a25d,adfff6ae-e1b7-4c3f-a90c-3ef9c8bd100e,C0001000203,558507fd-547a-4b3d-a9a7-d15f573034fe,ea05278d-abe2-4452-b6a4-0a443293736b,5.0,5,5,5,5,5,Impeccably clean with attention to every detail. Perfectly comfortable for both work and relaxation. We will definitely be returning! Would recommend to friends and family.,2024-07-26,2024-07-26 00:00:00,Expedia,CHECKED_OUT,0.13,4,33,37,not_helpful,False,,,,positive,172,Verified,Business,2024-07-26 00:00:00,2024-07-26 00:07:00
14ed3726-8a87-4b0b-866f-022aaeea57d8,ff2cae08-5669-42cc-bc2d-b7c26e3e88c9,C0001002895,5f1314ae-58f3-4493-be83-66232a7424b4,282b91d9-e974-409a-93dd-08400e9c613a,3.5,4,4,4,4,3,Exceptionally friendly and helpful staff at every turn. The room was spotless and very well maintained. Might consider returning if improvements are made.,2024-09-05,2024-09-05 00:00:00,Booking.com,CANCELLED,0.7,1,1,2,helpful,False,,,,positive,154,Verified,Leisure,2024-09-05 00:00:00,2024-09-05 00:51:00
8e933724-7daa-4236-a7be-60be866a1360,cbcbd855-7dd2-4135-889b-c6d12f9efe5a,C0001003178,82958c98-18a5-4f9a-9695-04f292b4abb2,d4ef7f24-70d4-4ae6-887d-3b415645f7f2,3.0,3,3,3,3,3,Room felt cramped and poorly designed. The amenities and service made it a great value. Might consider returning if improvements are made.,2024-05-22,2024-05-22 00:00:00,TripAdvisor,CHECKED_OUT,0.1,3,29,32,not_helpful,False,,,,negative,138,Verified,Business,2024-05-22 00:00:00,2024-05-22 00:48:00
98a3ac9b-c90b-4a34-9466-8b69664b6e23,bc705176-766d-4133-9871-0e990e893c2f,C0001002232,15169fca-5f59-4bd3-8909-6ae505821ea0,e3385ef4-dffd-436a-99d5-2613cfa64d41,2.5,2,3,3,3,2,Overall cleanliness was disappointing. Staff were helpful when we asked for assistance. Would not recommend based on our experience.,2024-09-05,2024-09-05 00:00:00,Hotel Website,NO_SHOW,0.4,0,0,0,somewhat_helpful,False,,,,neutral,132,Unverified,Leisure,2024-09-05 00:00:00,2024-09-05 00:43:00
aab4b8bd-5444-41be-9bd5-25dca5c2e87d,b39dd401-5aa6-42b1-aa0b-2383985bd055,C0001003956,d9351079-2735-48d4-806a-036feb20d510,0c49ba6b-c818-4363-a915-34885f98d0b2,3.0,3,3,3,3,3,"Location worked for our purposes. Bed was okay, room temperature was fine.",2025-03-07,2025-03-07 00:00:00,TripAdvisor,CHECKED_OUT,0.4,19,29,48,somewhat_helpful,True,2025-03-08,Thank you for taking the time to share your experience with us.,Guest Relations,positive,74,Verified,Leisure,2025-03-07 00:00:00,2025-03-07 00:50:00
8d345375-119a-4869-acd5-a132a63d6ac4,456f01fe-a741-48df-ac13-fcf97259f326,C0001001979,2698433a-0c7a-410f-a90f-f5d2f51f7243,4f5f2f95-0a46-4a90-b655-c1857c0438f3,5.0,5,5,5,4,5,Perfect base for exploring the city. Outstanding service from check-in to check-out. Already planning our next visit. Would recommend to friends and family.,2024-04-23,2024-04-23 00:00:00,Expedia,CHECKED_OUT,0.52,6,7,13,somewhat_helpful,False,,,,positive,156,Unverified,Family,2024-04-23 00:00:00,2024-04-23 00:52:00
70c0f0ed-f74e-44ac-b439-90970be20d68,5b387da3-a55c-4913-b0cf-98193767e511,C0001001070,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,e7772b36-ea3d-49e7-8d3d-de2b37ab14db,1.5,1,2,1,1,1,"Overpriced for the quality provided. Location was inconvenient and noisy. The room wasn't properly cleaned before our arrival. Unfortunately, we experienced old furniture during our stay. Would not recommend based on our experience.",2024-06-04,2024-06-04 00:00:00,Booking.com,CHECKED_OUT,0.48,0,1,1,somewhat_helpful,False,,,,neutral,232,Unverified,Business,2024-06-04 00:00:00,2024-06-04 00:12:00
7bb4295d-3410-4823-abfb-9e0179189846,c63032d4-d7eb-4510-adf5-1403083b2990,C0001001971,3ecfc097-5a1c-4e7a-af27-4c9d1640128e,c5df5079-81ec-4dbe-bebb-525deaaae39c,5.0,5,5,5,5,5,The room was cozy and had everything we needed. The room was spotless and very well maintained. The concierge was incredibly knowledgeable and helpful. Already planning our next visit. Would recommend to friends and family.,2024-06-26,2024-06-26 00:00:00,Hotel Website,CHECKED_OUT,1.0,13,0,13,very_helpful,False,,,,positive,223,Unverified,Leisure,2024-06-26 00:00:00,2024-06-26 00:46:00
503e3eb4-f6d3-40ee-ade0-bc313076e947,7f27b730-0704-4414-88ed-a8cbb90aa84b,C0001002857,558507fd-547a-4b3d-a9a7-d15f573034fe,0ee7f597-b261-4654-b40c-27e9be88cbcf,5.0,5,5,5,5,5,Worth every penny for the experience we had. Outstanding service from check-in to check-out. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2024-12-14,2024-12-14 00:00:00,Google Reviews,CHECKED_OUT,0.52,18,18,36,somewhat_helpful,False,,,,neutral,179,Verified,Leisure,2024-12-14 00:00:00,2024-12-14 00:51:00
a0fd33f7-5d0a-4428-8cb7-a7a58e288bcc,636e94a1-9383-4761-b9cd-4ed2fb7e5b89,C0001000470,93f89bf5-e5f1-4f68-8656-09f7162e8235,38a38b95-c143-4052-901c-461f075c4420,5.0,5,5,5,5,5,Worth every penny for the experience we had. The concierge was incredibly knowledgeable and helpful. Already planning our next visit.,2025-01-13,2025-01-13 00:00:00,Booking.com,CHECKED_OUT,0.13,2,19,21,not_helpful,False,,,,positive,133,Verified,Family,2025-01-13 00:00:00,2025-01-13 00:14:00
8ac9d6dd-2534-49b8-8fd5-06270d628dc6,8ceb3d42-dcdb-4fdb-b171-4aae1b8fd6a6,C0001003259,2698433a-0c7a-410f-a90f-f5d2f51f7243,0389ea6b-a368-40a3-8d71-b9e291e08c2d,5.0,5,5,5,5,5,The amenities and service made it a great value. The concierge was incredibly knowledgeable and helpful. We will definitely be returning! Would recommend to friends and family.,2024-04-02,2024-04-02 00:00:00,Booking.com,CHECKED_OUT,0.9099999999999999,11,2,13,helpful,False,,,,positive,176,Verified,Leisure,2024-04-02 00:00:00,2024-04-02 00:26:00
c5798685-ab01-4d52-963d-0a4ab9cdf874,ee32b9ef-3b77-4ccf-a3b3-bd7a07d6e3f8,C0001002204,5b08fb70-0e9e-4581-9704-6f2ad41af4da,d03d94a9-2f7d-43aa-b27a-bdb44a826736,4.5,4,4,4,5,4,Room served its purpose for sleeping. Would definitely return for the price and quality. One of our best hotel experiences ever. Would recommend to friends and family.,2024-05-15,2024-05-15 00:00:00,Booking.com,CHECKED_OUT,0.7,14,6,20,helpful,False,,,,positive,167,Unverified,Business,2024-05-15 00:00:00,2024-05-15 00:58:00
a57833b6-f891-42f3-992e-6ddbe974ca87,9c91623f-e135-47a1-b688-a183ad97c0d8,C0001003400,5b08fb70-0e9e-4581-9704-6f2ad41af4da,36836fa4-79d1-40e9-ab8d-185ae1e90c3e,1.5,1,1,1,2,1,Area felt unsafe especially at night. Staff seemed indifferent and unhelpful. Bathroom cleanliness was below standards. Would not recommend based on our experience.,2024-04-03,2024-04-03 00:00:00,Booking.com,CHECKED_OUT,0.7,16,8,24,helpful,True,2024-04-07,We sincerely apologize for not meeting your expectations. Please contact our manager to discuss your concerns.,Hotel Manager,neutral,164,Unverified,Leisure,2024-04-03 00:00:00,2024-04-03 00:42:00
92adbbef-0b68-4a2a-a5d9-7b18fb016238,6b7ecd10-9491-46db-b5e2-fd9ce1c5de4a,C0001000391,3ecfc097-5a1c-4e7a-af27-4c9d1640128e,c50c9441-74be-4dd3-887f-1ab7d894b67c,1.0,1,1,1,1,1,"Room temperature was impossible to regulate. Found stains and dust in several areas. Staff were polite and did their job. Unfortunately, we experienced poor lighting during our stay. Would not recommend based on our experience.",2024-06-09,2024-06-09 00:00:00,TripAdvisor,CANCELLED,0.156,4,25,29,not_helpful,False,,,,negative,227,Verified,Business,2024-06-09 00:00:00,2024-06-09 00:57:00
2aa90c16-36b8-4045-b78b-d5c6efb58960,c055b411-625d-448f-b370-fc10f2aa864d,C0001002496,8ec63e15-9beb-4b53-bef8-eabde12f3b69,63d20808-465f-495f-bb84-5d9de85174cb,4.5,5,5,4,4,5,"Perfect location with easy access to everything. Great value compared to other hotels in the area. Bed was okay, room temperature was fine. Highly recommended to anyone visiting the area. Would recommend to friends and family.",2024-06-30,2024-06-30 00:00:00,Booking.com,CHECKED_OUT,0.48,8,9,17,somewhat_helpful,False,,,,neutral,226,Verified,Business,2024-06-30 00:00:00,2024-06-30 00:34:00
0603db79-6ccf-4c2d-b947-ccd01fe67085,d3ab5b85-d5c6-40d0-afb8-a6d420d146c5,C0001003367,5f1314ae-58f3-4493-be83-66232a7424b4,07cef599-573b-459a-8cb9-f7f9fabe2a5e,5.0,5,5,5,5,5,Outstanding service from check-in to check-out. The room was spotless and very well maintained. We will definitely be returning! Would recommend to friends and family.,2024-06-16,2024-06-16 00:00:00,Expedia,CHECKED_OUT,0.9099999999999999,36,4,40,helpful,False,,,,positive,167,Verified,Leisure,2024-06-16 00:00:00,2024-06-16 00:54:00
d79c65aa-c0ac-4d0b-84a2-918d7355fc32,d390bc67-67ef-4ac9-8bdf-f3fc93e4663c,C0001001137,1f052317-a69e-443c-970a-d0ce7fdfee16,d7a5c291-0a69-4a66-b150-2b2f70dc06d6,4.5,4,4,4,4,4,Acceptable cleanliness for a short stay. The bed was incredibly comfortable and we slept great. The staff went above and beyond to make our stay perfect. We will definitely be returning!,2024-08-12,2024-08-12 00:00:00,TripAdvisor,CHECKED_OUT,0.9,12,2,14,very_helpful,False,,,,positive,186,Verified,Family,2024-08-12 00:00:00,2024-08-12 00:56:00
65d05753-6777-4f7d-8e46-45a301f4befb,72e8c343-9304-47e2-899d-918726a013f3,C0001003551,93f89bf5-e5f1-4f68-8656-09f7162e8235,fc83f90f-aa36-4001-8e2c-7f7bfd16fc68,5.0,5,5,5,5,5,Very comfortable room with perfect temperature control. The room wasn't properly cleaned before our arrival. Exceeded all our expectations.,2024-02-17,2024-02-17 00:00:00,Hotel Website,CHECKED_OUT,0.9099999999999999,32,4,36,helpful,False,,,,positive,139,Verified,Family,2024-02-17 00:00:00,2024-02-17 00:47:00
90d98e63-af4e-4d60-9e72-4906f6feae85,97571a9b-8259-46cf-88c2-3b6efeb4d341,C0001004175,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,68d46ac9-9fe6-4657-bb1d-beb0785b3a27,5.0,5,5,4,5,5,The concierge was incredibly knowledgeable and helpful. Excellent value for the quality provided. Already planning our next visit. Would recommend to friends and family.,2024-03-17,2024-03-17 00:00:00,Hotel Website,CHECKED_OUT,0.13,1,10,11,not_helpful,False,,,,positive,169,Unverified,Family,2024-03-17 00:00:00,2024-03-17 00:13:00
29468d36-e67f-42b7-85c7-849902bdfb7c,a1c6d5db-600d-4c96-999f-163bfa9e5513,C0001001149,cc3acdad-11d2-445b-97ab-817695d9c105,beadeba5-6483-4a3a-80b7-34fdc8a0513c,2.5,2,2,2,1,1,Terrible location choice for our needs. Found stains and dust in several areas. Front desk was rude when we had questions. Would not recommend based on our experience.,2024-11-04,2024-11-04 00:00:00,Booking.com,CHECKED_OUT,0.1,3,28,31,not_helpful,True,2024-11-07,Thank you for bringing these issues to our attention. We take all feedback seriously and will address them.,Hotel Manager,neutral,167,Verified,Couple,2024-11-04 00:00:00,2024-11-04 00:14:00
c9b2fa69-f320-4cab-906f-fb671642064c,132dca6d-7c98-4ce4-9214-19396bb10d16,C0001004266,5b08fb70-0e9e-4581-9704-6f2ad41af4da,aeddb063-6e72-4925-84f9-b9618e5573df,5.0,5,5,5,5,5,Worth every penny for the experience we had. The room was cozy and had everything we needed. One of our best hotel experiences ever. Would recommend to friends and family.,2024-12-29,2024-12-29 00:00:00,Hotel Website,CHECKED_OUT,0.52,7,8,15,somewhat_helpful,False,,,,positive,171,Verified,Family,2024-12-29 00:00:00,2024-12-29 00:13:00
a5b0ea2d-ef33-4c1e-b9f2-81cd4311ce8c,a518d0fa-a9e2-4705-8d15-0b0ee68e5165,C0001001101,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,1887b940-48f0-4f47-a974-b6312a68a399,5.0,5,5,5,5,5,Loved the area - felt safe and had great views. The cleanliness was outstanding throughout our stay. The amenities and service made it a great value. Already planning our next visit. Would recommend to friends and family.,2024-11-07,2024-11-07 00:00:00,Other,CHECKED_OUT,0.624,6,4,10,somewhat_helpful,False,,,,positive,221,Verified,Leisure,2024-11-07 00:00:00,2024-11-07 00:59:00
ccf9668f-21d1-4dd8-a29c-82073a919c50,b9c1f589-ab34-4262-b14b-fcc3955038ca,C0001001191,1ef1ff2b-5d99-4f4f-b516-95556b570964,1df72057-344a-4cde-8598-d49c1b2130bd,5.0,5,5,5,5,5,The concierge was incredibly knowledgeable and helpful. The room was spotless and very well maintained. One of our best hotel experiences ever. Would recommend to friends and family.,2024-10-23,2024-10-23 00:00:00,TripAdvisor,CHECKED_OUT,0.52,14,14,28,somewhat_helpful,False,,,,positive,182,Verified,Leisure,2024-10-23 00:00:00,2024-10-23 00:58:00
c02f2e95-7178-4b0b-ac64-c7a644056147,0c62d66f-71ba-40c6-a65d-7825fff3c822,C0001004021,f86b921c-ec95-46d3-9613-0c7ef41988dd,e8254ff7-bb2d-44dc-a6f1-0db95ca72586,4.0,4,4,3,4,4,The room was comfortable enough for our stay. Great neighborhood with plenty of dining options nearby. Would recommend to friends and family.,2024-10-19,2024-10-19 00:00:00,Hotel Website,CHECKED_OUT,0.9,24,3,27,very_helpful,False,,,,positive,141,Verified,Business,2024-10-19 00:00:00,2024-10-19 00:04:00
9e644343-3532-4aae-9a5c-bd3eb646eaf5,8148f044-036b-43fe-86eb-eaeccd936c3f,C0001000624,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,adea5ecf-1db8-47a2-9170-5452a8ad172e,3.5,4,4,4,3,4,The concierge was incredibly knowledgeable and helpful. Would definitely return for the price and quality.,2024-11-23,2024-11-23 00:00:00,Booking.com,CHECKED_OUT,0.7,8,4,12,helpful,False,,,,positive,106,Unverified,Leisure,2024-11-23 00:00:00,2024-11-23 00:16:00
3b7b43b2-5322-4294-814a-d3a31f3e40c6,38192007-89e9-4f34-be2b-10f85160ef6d,C0001003206,1f052317-a69e-443c-970a-d0ce7fdfee16,d2c446c9-f2e6-490f-bf41-f8d908ed2e3b,4.0,3,3,4,4,3,Decent value but could be better. Staff were present but not particularly engaging. The cleanliness was outstanding throughout our stay. Would recommend to friends and family.,2024-08-21,2024-08-21 00:00:00,TripAdvisor,CHECKED_OUT,0.4,5,8,13,somewhat_helpful,False,,,,positive,175,Verified,Business,2024-08-21 00:00:00,2024-08-21 00:14:00
2011250e-afe3-4026-aedf-069bbd85ed20,b644a907-d7be-4c32-bb3a-26426dc380f1,C0001000994,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,f4e90b2f-cf61-4211-b294-5bb1e52115fa,3.5,4,3,3,3,4,Very comfortable room with perfect temperature control. Service was standard for a hotel of this type. Might consider returning if improvements are made.,2024-05-10,2024-05-10 00:00:00,Booking.com,CHECKED_OUT,0.4,4,6,10,somewhat_helpful,False,,,,positive,153,Verified,Business,2024-05-10 00:00:00,2024-05-10 00:59:00
8be4abbb-1383-43b8-a7f7-7df10e691cff,85205762-88db-409a-8a21-c99ce7bea4ef,C0001001132,71d501b8-dc26-48e3-820c-40ec6a01592e,c2ff5206-1ee1-49b1-bd66-c20fcd314b30,2.5,3,2,2,3,2,Room felt cramped and poorly designed. Loved the area - felt safe and had great views.,2024-06-06,2024-06-06 00:00:00,Booking.com,NO_SHOW,0.4,14,23,37,somewhat_helpful,False,,,,neutral,86,Verified,Business,2024-06-06 00:00:00,2024-06-06 00:04:00
7512f23e-eaa4-4744-b969-88487c3a1c43,d679d459-58d4-4aaf-8101-928f179ae648,C0001000863,15169fca-5f59-4bd3-8909-6ae505821ea0,ba56a49e-c17b-4470-9782-b65335125627,5.0,5,5,5,5,5,One of the cleanest hotels I've ever stayed at. Very comfortable room with perfect temperature control. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2024-10-10,2024-10-10 00:00:00,Booking.com,CHECKED_OUT,0.9099999999999999,4,1,5,helpful,False,,,,positive,190,Verified,Leisure,2024-10-10 00:00:00,2024-10-10 00:35:00
61e25179-36f9-4cd0-a1ca-6db6a6ef016d,b4eac035-0537-4d9c-8a5a-155bae32c755,C0001001310,f86b921c-ec95-46d3-9613-0c7ef41988dd,a2d07624-fb6a-4819-bb7f-e39e6bcdb59e,2.5,1,1,2,2,1,Found stains and dust in several areas. Staff were helpful when we asked for assistance.,2024-07-13,2024-07-13 00:00:00,Google Reviews,CHECKED_OUT,0.7,0,0,0,helpful,False,,,,neutral,88,Verified,Family,2024-07-13 00:00:00,2024-07-13 00:36:00
4dfa389e-264a-452a-9c44-2a879f369b27,e8e1da6f-08cb-46f4-8ac5-6072028e846c,C0001000399,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,912ab289-7695-456f-b056-260773e671eb,2.0,1,2,1,1,1,"Constant traffic noise made it hard to sleep. Noise from hallway was constant and disruptive. Unfortunately, we experienced dust during our stay. Would not recommend based on our experience.",2024-07-03,2024-07-03 00:00:00,Expedia,CHECKED_OUT,0.4,19,30,49,somewhat_helpful,False,,,,positive,190,Verified,Family,2024-07-03 00:00:00,2024-07-03 00:25:00
d79e1fa1-6c41-405c-9809-4ad1027da08f,b12af4ca-3729-4e47-84d3-63dec25340cf,C0001001629,15169fca-5f59-4bd3-8909-6ae505821ea0,09717c41-6130-474c-aa90-6fb8d1f90a11,1.0,1,1,1,1,1,"Adequately comfortable for the price point. Housekeeping missed several spots during cleaning. Felt like we were overcharged for what we got. Unfortunately, we experienced poor lighting during our stay.",2024-08-07,2024-08-07 00:00:00,Booking.com,CANCELLED,0.156,4,24,28,not_helpful,False,,,,negative,202,Verified,Business,2024-08-07 00:00:00,2024-08-07 00:16:00
b4597cad-b04d-4cbb-b0c5-a592850e2216,7300d8ca-3994-480d-b68e-523337d1c089,C0001001057,71d501b8-dc26-48e3-820c-40ec6a01592e,ed9055cd-25ab-426b-8bc5-a0dba1075004,5.0,4,5,5,5,5,Excellent value for the quality provided. Very comfortable room with perfect temperature control. The staff went above and beyond to make our stay perfect. One of our best hotel experiences ever.,2024-12-08,2024-12-08 00:00:00,Hotel Website,CHECKED_OUT,1.0,48,0,48,very_helpful,True,2024-12-14,Thank you for choosing us and for sharing your positive experience.,Hotel Manager,positive,195,Verified,Leisure,2024-12-08 00:00:00,2024-12-08 00:10:00
8a9f497d-13f4-4c39-960b-415f8283920a,0b0faf24-c23d-4f36-ac53-1920e93d7029,C0001000423,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,fee67706-b383-4ef9-92c5-0dc1b473b733,4.0,3,3,4,2,1,Perfectly comfortable for both work and relaxation. Terrible service experience from start to finish. Definitely not worth the price we paid. Would recommend to friends and family.,2024-06-14,2024-06-14 00:00:00,Hotel Website,CHECKED_OUT,0.7,14,6,20,helpful,False,,,,neutral,180,Verified,Business,2024-06-14 00:00:00,2024-06-14 00:09:00
cce48b0f-342b-4151-929b-4e670ac29180,fc570ddb-7ed3-43f0-a970-1dfd81921cb7,C0001001576,15169fca-5f59-4bd3-8909-6ae505821ea0,595a9a9e-b2b8-4d36-99c0-c97917007c18,2.5,2,2,1,2,1,"Staff seemed poorly trained and overwhelmed. Overall cleanliness was disappointing. Room felt cramped and poorly designed. Unfortunately, we experienced mistakes during our stay. Would not recommend based on our experience.",2024-04-01,2024-04-01 00:00:00,Booking.com,CANCELLED,0.84,9,2,11,helpful,False,,,,neutral,223,Verified,Leisure,2024-04-01 00:00:00,2024-04-01 00:51:00
302fc763-9131-4be6-9920-4b0e8f4d9436,3226ce7e-195e-49ed-939b-6c185da7292a,C0001000377,940ab2e0-4917-43dc-88de-5c1e52f01349,6f14f2bc-f289-4362-8c6b-db22cdea82f7,5.0,5,5,5,5,5,Perfectly comfortable for both work and relaxation. Great value compared to other hotels in the area. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2024-06-22,2024-06-22 00:00:00,Booking.com,CHECKED_OUT,0.13,5,34,39,not_helpful,False,,,,neutral,188,Verified,Leisure,2024-06-22 00:00:00,2024-06-22 00:40:00
8b2eb57b-5087-4ba9-a6b8-da042a69f6e7,af737c21-84b0-4fb7-978a-15652634fcf2,C0001002725,2698433a-0c7a-410f-a90f-f5d2f51f7243,e2db75c6-a3d0-4dbb-aeab-187896ac1cf0,4.0,4,4,4,4,4,Worth every penny for the experience we had. The room was clean for the most part. Would recommend to friends and family.,2024-07-24,2024-07-24 00:00:00,Expedia,CHECKED_OUT,0.7,2,1,3,helpful,False,,,,positive,121,Unverified,Family,2024-07-24 00:00:00,2024-07-24 00:47:00
bb89a352-7a93-4531-a820-ff70ceae4352,f7688012-15a4-450c-bbe4-a0b35f62520b,C0001001228,558507fd-547a-4b3d-a9a7-d15f573034fe,4c7dd59c-6d11-449d-ba2c-8bbb0623b68d,3.5,3,4,4,3,3,Great neighborhood with plenty of dining options nearby. Reasonable value for what we paid.,2024-09-22,2024-09-22 00:00:00,Booking.com,CHECKED_OUT,0.7,27,12,39,helpful,False,,,,positive,91,Verified,Leisure,2024-09-22 00:00:00,2024-09-22 00:10:00
27ef5a5c-1238-46ec-887f-6eb78652dc00,9320d58a-5fc8-464a-b67c-85e6a7e3248a,C0001003599,940ab2e0-4917-43dc-88de-5c1e52f01349,1ac3170a-1891-492a-b19f-4071ca996d33,5.0,5,5,5,5,5,Great value compared to other hotels in the area. The cleanliness was outstanding throughout our stay. Perfect base for exploring the city. We will definitely be returning! Would recommend to friends and family.,2024-07-29,2024-07-29 00:00:00,Hotel Website,CHECKED_OUT,1.0,22,0,22,very_helpful,False,,,,positive,211,Verified,Business,2024-07-29 00:00:00,2024-07-29 00:10:00
5d3347d8-1739-4dbb-a777-ff513088c302,ad9b4d5e-004d-47a7-9e16-562d2814abd9,C0001003796,82958c98-18a5-4f9a-9695-04f292b4abb2,df93844e-a1aa-4490-8487-a5cd2ff62a2a,1.0,1,1,1,1,1,Staff seemed indifferent and unhelpful. Noise from hallway was constant and disruptive.,2024-04-13,2024-04-13 00:00:00,Hotel Website,CHECKED_OUT,0.52,19,18,37,somewhat_helpful,False,,,,negative,87,Verified,Family,2024-04-13 00:00:00,2024-04-13 00:24:00
f42e04e8-6152-4bc7-8032-3cf8b6c92ab6,146b776d-57b6-4d10-96cb-5580af6436fc,C0001003754,d9351079-2735-48d4-806a-036feb20d510,6fafd695-9eae-41a5-8aae-648de72318c0,2.0,2,1,2,1,1,"Would not recommend based on value. Bathroom cleanliness was below standards. Unfortunately, we experienced hair during our stay. Would not recommend based on our experience.",2024-09-21,2024-09-21 00:00:00,Booking.com,CHECKED_OUT,0.7,12,6,18,helpful,False,,,,negative,174,Verified,Couple,2024-09-21 00:00:00,2024-09-21 00:30:00
